ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
MNTX,0001302028,Manitex International Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Tadano Ltd.,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-16 16:11:30+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-279581,https://www.sec.gov/Archives/edgar/data/1302028/000119312524279581/d758001d8k.htm
IBTX,0000764038,Independent Bank Group Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,SSB,Southstate Bank Corp,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-23 20:06:37+00:00,sec_candidate,3.0,merger\s+agreement|acquirer_symbol,8-K,0001558370-24-013516,https://www.sec.gov/Archives/edgar/data/764038/000155837024013516/ssb-20241023x8k.htm
NAPA,0001835256,Duckhorn Portfolio Inc,,ACQUISITION,2024-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Marlee Buyer Inc,2024-12-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-13 17:24:01+00:00,sec_candidate,11.0,merger\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-278709,https://www.sec.gov/Archives/edgar/data/1835256/000119312524278709/d853019d8k.htm
AGR,0001634997,Avangrid Inc,,ACQUISITION,2024-12-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,IBDRY,Iberdrola SA,2024-12-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-23 16:04:29+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement,8-K,0001193125-24-284174,https://www.sec.gov/Archives/edgar/data/1634997/000119312524284174/d784430d8k.htm
CTLT,0001596783,Catalent Inc,,ACQUISITION,2024-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NVO,Novo Nordisk A S,2024-12-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-18 09:49:29+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-280922,https://www.sec.gov/Archives/edgar/data/1596783/000119312524280922/d902883d8k.htm
AY,0001601072,Atlantica Sustainable Infrastructure PLC,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Energy Capital Partners Management Lp,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
PGRU,0001873331,Propertyguru Group Ltd.,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Eqt Private Equity Co LLC,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
VZIO,0001835591,Vizio Holding Corp,,ACQUISITION,2024-12-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WMT,Walmart Inc,2024-12-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-03 09:08:59+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001193125-24-269483,https://www.sec.gov/Archives/edgar/data/1835591/000119312524269483/d909505d8k.htm
LBPH,0001832168,Longboard Pharmaceuticals Inc,,ACQUISITION,2024-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,HLUKF,H Lundbeck A S,2024-11-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-15 06:14:30+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-237160,https://www.sec.gov/Archives/edgar/data/1832168/000119312524237160/d857185d8k.htm
ENV,0001337619,Envestnet Inc,,ACQUISITION,2024-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital Partners LLC,2024-11-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-09-16 16:40:19+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition),8-K,0001213900-24-078996,https://www.sec.gov/Archives/edgar/data/1337619/000121390024078996/ea0214644-8k_envestnet.htm
HAYN,0000858655,Haynes International Inc,,ACQUISITION,2024-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIOY,Acerinox SA,2024-11-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-11-15 09:08:03+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-24-119532,https://www.sec.gov/Archives/edgar/data/858655/000110465924119532/tm2428563d1_8k.htm
RCM,0001910851,R1 Rcm Inc,,ACQUISITION,2024-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Clayton Dubilier & Rice LLC,2024-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-22 07:59:58+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-240751,https://www.sec.gov/Archives/edgar/data/1910851/000119312524240751/d897492d8k.htm
NVEI,0001765159,Nuvei Corp,,ACQUISITION,2024-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Advent International LLC,2024-11-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
AXNX,0001603756,Axonics Inc,,ACQUISITION,2024-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,2024-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-11-15 08:54:08+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001628280-24-048038,https://www.sec.gov/Archives/edgar/data/1603756/000162828024048038/axnx-20241115.htm
TWKS,0001866550,Thoughtworks Holding Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Apax Partners LLC,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-05 09:12:02+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001213900-24-065016,https://www.sec.gov/Archives/edgar/data/1866550/000121390024065016/ea0210599-8k_thought.htm
INST,0001841804,Instructure Holdings Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,KKR,Kkr & Co Inc,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-02 16:05:21+00:00,sec_candidate,5.0,merger\s+agreement|definitive\s+agreement|acquirer_symbol,8-K,0000950170-24-089948,https://www.sec.gov/Archives/edgar/data/1841804/000095017024089948/inst-20240802.htm
SRCL,0000861878,Stericycle Inc,,ACQUISITION,2024-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WM,Waste Management Inc,2024-11-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-09-06 07:03:00+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-214684,https://www.sec.gov/Archives/edgar/data/861878/000119312524214684/d855644d8k.htm
GVP,0000944480,Gse Systems Inc,,ACQUISITION,2024-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pelican Energy Partners Lp,2024-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-25 16:16:34+00:00,sec_candidate,5.0,merger\s+agreement|acquirer_name,8-K,0001140361-24-044267,https://www.sec.gov/Archives/edgar/data/944480/000114036124044267/ef20037737_8k.htm
STER,0001210677,Sterling Check Corp,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FA,First Advantage Corp,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-21 20:30:08+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0000950170-24-115963,https://www.sec.gov/Archives/edgar/data/1210677/000095017024115963/fa-20241021.htm
GRDI,0000827876,Griid Infrastructure Inc,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,CLSK,Cleanspark Inc,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-04 21:19:58+00:00,sec_candidate,6.0,definitive\s+agreement|acquirer_name|acquirer_symbol,8-K,0000950170-24-112976,https://www.sec.gov/Archives/edgar/data/827876/000095017024112976/clsk-20241001.htm
LLAP,0000936468,Terran Orbital Corp,,ACQUISITION,2024-10-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,LMT,Lockheed Martin Corp,2024-10-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-19 19:40:35+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000936468-24-000088,https://www.sec.gov/Archives/edgar/data/936468/000093646824000088/lmt-20240719.htm
PETQ,0001668673,Petiq Inc,,ACQUISITION,2024-10-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bansk Group,2024-10-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-11 16:05:17+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-24-108042,https://www.sec.gov/Archives/edgar/data/1668673/000110465924108042/tm2425986d1_8k.htm
SHCR,0001816233,Sharecare Inc,,ACQUISITION,2024-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Altaris Capital Lp,2024-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-07 16:07:14+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-24-106673,https://www.sec.gov/Archives/edgar/data/1816233/000110465924106673/tm2425657d1_8k.htm
SQSP,0001496963,Squarespace Inc,,ACQUISITION,2024-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Permira Holdings Ltd.,2024-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-03 15:15:19+00:00,sec_candidate,3.0,acquirer_name,8-K,0001496963-24-000061,https://www.sec.gov/Archives/edgar/data/1496963/000149696324000061/sqsp-20240628.htm
CHUY,0001524931,Chuy's Holdings Inc,,ACQUISITION,2024-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,DRI,Darden Restaurants Inc,2024-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-23 16:10:00+00:00,sec_candidate,3.0,acquirer_name,8-K,0001524931-24-000081,https://www.sec.gov/Archives/edgar/data/1524931/000152493124000081/chuy-20240723.htm
HMNF,0000903419,Hmn Financial Inc,,ACQUISITION,2024-10-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALRS,Alerus Financial Corp,2024-10-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-21 20:30:11+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001558370-24-012416,https://www.sec.gov/Archives/edgar/data/903419/000155837024012416/alrs-20240821x8k.htm
VGR,0000059440,Vector Group Ltd.,,ACQUISITION,2024-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Jt Group,2024-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-21 17:22:52+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-24-204521,https://www.sec.gov/Archives/edgar/data/59440/000119312524204521/d868123d8k.htm
AUGX,0001769804,Augmedix Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Commure Inc,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-09-16 17:12:00+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-219692,https://www.sec.gov/Archives/edgar/data/1769804/000119312524219692/d891498d8k.htm
PRFT,0001085869,Perficient Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bpea Private Equity Fund Viii Co-investment Lp,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-22 07:40:29+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-181935,https://www.sec.gov/Archives/edgar/data/1085869/000119312524181935/d870294d8k.htm
PWSC,0001835681,Powerschool Holdings Inc,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-07 09:14:01+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-156777,https://www.sec.gov/Archives/edgar/data/1835681/000119312524156777/d232555d8k.htm
SWN,0000895126,Southwestern Energy Co.,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,EXE,Expand Energy Corp,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-01 20:49:41+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001104659-24-104976,https://www.sec.gov/Archives/edgar/data/895126/000110465924104976/tm2425151d1_8k.htm
SGE,0001591890,Strong Global Entertainment Inc,,ACQUISITION,2024-09-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FGNX,Fg Nexus Inc,2024-09-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_qualified_transaction_filing,,,,,
DOMA,0001722438,Doma Holdings Inc,,ACQUISITION,2024-09-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Title Resources Group,2024-09-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-28 18:43:27+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001437749-24-027961,https://www.sec.gov/Archives/edgar/data/1722438/000143774924027961/doma20240827_8k.htm
GTHX,0001560241,G1 Therapeutics Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pharmacosmos A,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-07 09:21:29+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-195484,https://www.sec.gov/Archives/edgar/data/1560241/000119312524195484/d857014d8k.htm
HA,0000766421,Hawaiian Holdings Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALK,Alaska Air Group Inc,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-20 10:00:26+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0000766421-24-000051,https://www.sec.gov/Archives/edgar/data/766421/000076642124000051/alk-20240820.htm
